Qf,Time,X,Y,Alpha,Temp(degC)
560,2,0,1.1,0.05618541406,42.35042457
560,2,0,1.12,0.05617554907,42.34735363
560,2,0,1.14,0.05616587492,42.34434041
560,2,0,1.16,0.05615639161,42.34138493
560,2,0,1.18,0.05614709913,42.33848717
560,2,0,1.2,0.05613799749,42.33564714
560,2,0,1.22,0.05612908669,42.33286484
560,2,0,1.24,0.05612036672,42.33014027
560,2,0,1.26,0.05611183759,42.32747343
560,2,0,1.28,0.05610349929,42.32486432
560,2,0,1.3,0.05609535184,42.32231293
560,2,0,1.32,0.05608739521,42.31981928
560,2,0,1.34,0.05607962943,42.31738335
560,2,0,1.36,0.05607205448,42.31500515
560,2,0,1.38,0.05606467037,42.31268468
560,2,0,1.4,0.05605047466,42.31042193
560,2,0,1.42,0.05604366305,42.30821692
560,2,0,1.44,0.05603704229,42.30606964
560,2,0,1.46,0.05603061236,42.30398008
560,2,0,1.48,0.05602437327,42.30194825
560,2,0,1.5,0.05601831749,42.29997415
560,2,0,1.52,0.05601245277,42.29805778
560,2,0,1.54,0.05600678142,42.29619902
560,2,0,1.56,0.05600129944,42.29439796
560,2,0,1.58,0.05599600682,42.29265459
560,2,0,1.6,0.05599090358,42.29096892
560,2,0,1.62,0.05598598971,42.28934094
560,2,0,1.64,0.05598126521,42.28777065
560,2,0,1.66,0.05597673007,42.28625806
560,2,0,1.68,0.05597238431,42.28480315
560,2,0,1.7,0.05596822792,42.28340595
560,2,0,1.72,0.05596426089,42.28206643
560,2,0,1.74,0.05596048324,42.28078461
560,2,0,1.76,0.05595689496,42.27956048
560,2,0,1.78,0.05595349604,42.2772853
560,2,0,1.8,0.0559502865,42.27623426
560,2,0,1.82,0.05594726632,42.2752409
560,2,0,1.84,0.05594443552,42.27430524
560,2,0,1.86,0.05594179408,42.27342727
560,2,0,1.88,0.05593934202,42.272607
560,2,0,1.9,0.05593707932,42.27184441
560,2,0,1.92,0.055935006,42.27113953
560,2,0,1.94,0.05593312204,42.27049233
560,2,0,1.96,0.05593142746,42.26990283
560,2,0,1.98,0.05592992224,42.26937102
560,2,0,2,0.05592860326,42.26889691
560,2.5,0,0.02,0.09444456294,47.73933252
560,2.5,0,0.04,0.09441468797,47.73313936
560,2.5,0,0.06,0.09438509111,47.72700305
560,2.5,0,0.08,0.09366943699,47.72092359
560,2.5,0,0.1,0.09432673174,47.71490098
560,2.5,0,0.12,0.09429796923,47.70893521
560,2.5,0,0.14,0.09426948483,47.70302629
560,2.5,0,0.16,0.09424127855,47.69717422
560,2.5,0,0.18,0.09421335039,47.691379
560,2.5,0,0.2,0.09418570035,47.68564062
560,2.5,0,0.22,0.09415832842,47.67995909
560,2.5,0,0.24,0.0941312346,47.67433441
560,2.5,0,0.26,0.09410441891,47.66876658
560,2.5,0,0.28,0.09407788133,47.66325559
560,2.5,0,0.3,0.09405162186,47.65780145
560,2.5,0,0.32,0.09402564052,47.65240416
560,2.5,0,0.34,0.09399993728,47.64706371
560,2.5,0,0.36,0.09397451217,47.64178012
560,2.5,0,0.38,0.09394936517,47.63655337
560,2.5,0,0.4,0.09392449629,47.63138347
